1	1	Roller Coaster Murder Case	January 8, 1996	May 24, 2004	New characterCharacter developmentRomanceBlack OrganizationCharacters pastsDetective Boys	V1 ~ F1(001)	N/A
474	514	The Love of Lawyer Eri Kisaki	June 4, 2007			V55 - F10~11(574-575)	Baby language
475	515	Bad Luck Grand Prix	June 18, 2007			TV Original	Luck of a bad person
476	516	Genta's Certain Kill Shot (Part 1)	June 25, 2007		Detective Boys	V55 - F3~5(567-569)	Parking ticket
477	517	Genta's Certain Kill Shot (Part 2)	July 2, 2007		Detective Boys	V55 - F3~5(567-569)	A teasing priest
478	518	Real 30 Minutes	July 9, 2007			TV Original	Live TV broadcast program
479	519-522	Three Days with Heiji Hattori (2 Hour Special)	July 16, 2007		New characterRomanceHeiji Hattori	V54 - F6 ~ V55 - F2(559-566)	Tatami mat and window
480	523	Yellow Alibi	July 23, 2007			TV Original	Hometown newspaper
481	524	Mountain Witch's Cutlery (Part 1)	July 30, 2007		Detective Boys	V56 - F4~6(579-581)	Knife
482	525	Mountain Witch's Cutlery (Part 2)	August 6, 2007		Detective Boys	V56 - F4~6(579-581)	Goldfish tank
483	526	The Vanished Policeman	August 13, 2007		Detective Boys	TV Original	Last train
484	527	Whereabouts of the Dark Photograph (Part 1)	August 20, 2007		Character development	V56 - F7~9(582-584)	Large amount of sweat
485	528	Whereabouts of the Dark Photograph (Part 2)	August 27, 2007		New characterCharacter development	V56 - F7~9(582-584)	Washing machine
486	529	Beckoning Cat from Right to Left	September 3, 2007			TV Original	Watch dial
487	530-531	Metropolitan Police Detective Love Story 8: The Left Hand's Ring Finger (1 Hour Special)	October 15, 2007			V56 - F1~3(576-578)	Tightrope walking
488	532-533	The Devil of the TV Station (1 Hour Special)	October 22, 2007		Detective Boys	V57 - F5~7(591-593)	Delivery
166-168	177-179	Tottori Spider Mansion Demon (1 Hour Special) (Remastered)	October 29, 2007		Character developmentRomance	V25 - F4~8(246-250)	Rōmaji
222-224	241-243	And Then There Were No Mermaids (1 Hour Special) (Remastered)	November 5, 2007		Character developmentRomance	V28 - F6~10(279-283)	Health insurance card
489	534-535	Courtroom Confrontation III: Prosecutor as Eyewitness (1 Hour Special)	November 26, 2007			TV Original	Jacket
490	536-537	Heiji Hattori vs. Shinichi Kudo: Deduction Battle on the Ski Slope! (1 Hour Special)	December 3, 2007		Characters pastsHeiji Hattori	V50 - F8 ~ V51 - F1(518-522)	Ski lift
S2	-	Black History (TV Special)	December 17, 2007		Black OrganizationFBI	TV Original	N/A
309-311	334-336	Contact with the Black Organization (1 Hour Special) (Remastered)[1]	December 17, 2007		Character developmentBlack Organization	V37 - F8 ~ V38 - F1(380-383)	Coin locker
491	538	Clash of Red and Black (The Beginning)	January 14, 2008		Black OrganizationCharacters pastsHeiji Hattori	V56 - F10~11(585-586)	Wrong phone number
492	539	Clash of Red and Black (Blood Relative)	January 21, 2008		New characterBlack OrganizationCharacters pastsFBI	V56 - F10 ~ V57 - F4(585-590)	Blood transfusion
493	540	Clash of Red and Black (Exclamation)	January 28, 2008			V57 - F1~4(586-590)	Expensive vase
494	541	Clash of Red and Black (Hades)	February 4, 2008			V57 - F1~4(586-590)	Stool
495	542	Clash of Red and Black (Coma)	February 11, 2008		Character developmentBlack OrganizationCharacters pastsFBI	V57 - F9~11(595-597)	"The Seven Children"
496	543	Clash of Red and Black (Invasion)	February 18, 2008		New characterCharacter developmentBlack OrganizationFBI	V57 - F11 ~ V58 - F1(597-598)	Scar
497	544	Clash of Red and Black (Awakening)	February 25, 2008		New characterCharacter developmentBlack OrganizationCharacters pastsFBI	V58 - F1~2(598-599)	Akemi Miyano
498	545	Clash of Red and Black (Disturbance)	March 3, 2008		Black OrganizationFBI	V58 - F3~4(600-601)	Flowerpots
499	546	Clash of Red and Black (Disguise)	March 10, 2008		Black OrganizationFBI	V58 - F4~6(601-603)	Driving technique
500	547	Clash of Red and Black (Testament)	March 17, 2008		Black OrganizationFBI	V58 - F6~7(603-604)	Kir
501	548	Clash of Red and Black (Suspicion)	April 14, 2008		Black OrganizationFBIDetective Boys	V58 - F8~9(605-606)	Foreign talent
502	549	Clash of Red and Black (Innocence)	April 28, 2008		Black OrganizationFBIDetective Boys	V58 - F9~10(606-607)	English pronunciation
503	550	Clash of Red and Black (Ready to Die)	May 12, 2008		Black OrganizationFBIDetective Boys	V58 - F10~11(607-608)	Magic spell
504	551	Clash of Red and Black (Killed in the Line of Duty)	May 19, 2008		Character developmentBlack OrganizationFBIDetective Boys	V58 - F11 ~ V59 - F1(608-609)	Bullet
505	552	Lawyer Eri Kisaki's Testimony (Part 1)	June 16, 2008			V59 - F2~4(610-612)	Hair
506	553	Lawyer Eri Kisaki's Testimony (Part 2)	June 23, 2008			V59 - F2~4(610-612)	Scooter
507	554	The Blind Spot in the Karaoke Box (Part 1)	June 30, 2008			V59 - F11 ~ V60 - F2(619-621)	Eisuke Hondou
508	555	The Blind Spot in the Karaoke Box (Part 2)	July 7, 2008		Character development	V59 - F11 ~ V60 - F2(619-621)	Suspects' shoes
509	556	Red, White, Yellow, and the Detective Boys	July 14, 2008		New characterCharacter developmentBlack OrganizationFBIDetective Boys	V60 - F3~5(622-624)	Diary
510	557	Conan vs. Double Code Mystery	July 28, 2008		Detective Boys	V60 - F3~5 V61 - F8~10(622-624) ~ (638-640)	Mini car
511	558	Deduction Showdown! Shinichi vs. Subaru Okiya	August 4, 2008		Character developmentRomanceDetective Boys	V61 - F8~10(638-640)	Squid
512	559	The Broken Horoscope	August 11, 2008		Romance	TV Original	Bluebird
513	560	Coffee Aroma with Murderous Intention (Part 1)	September 1, 2008			V60 - F9~11(628-630)	Wet coat
514	561	Coffee Aroma with Murderous Intention (Part 2)	September 8, 2008			V60 - F9~11(628-630)	Cake
515	562-563	Kaitou Kid's Teleportation Magic (1 Hour Special)	October 20, 2008		Magic KaitoHeiji Hattori	V61 - F1~4(631-634)	White and black
286-288	308-310	Shinichi Kudo's New York Case (1 Hour Special) (Remastered)	October 27, 2008		Character developmentRomanceCharacters pastsFBI	V34 - F11 ~ V35 - F4(350-354)	Mirror
516	564-565	Furinkazan - The Mysterious Armored Warrior (1 Hour Special)	November 3, 2008		New characterRomanceHeiji Hattori	V59 - F5~10(613-618)	Centipede
517	566	Furinkazan - Shadow and Lightning Conclusion	November 10, 2008		RomanceHeiji Hattori	V59 - F5~10(613-618)	Eye shadow
518	567	Meiji Restoration Mystery Tour: Investigation Chapter	December 1, 2008		Detective Boys	TV Original	Fox
519	568	Meiji Restoration Mystery Tour: Decipher Chapter	December 8, 2008		Detective Boys	TV Original	Cat
520	569	Red Wine Indictment	December 15, 2008			TV Original	Tasting
356	386-387	Kaitou Kid's Miraculous Midair Walk (1 Hour Special) (Remastered)[2]	December 22, 2008		New characterCharacter developmentMagic Kaito	V44 - F7~10(453-456)	Suspension
521	570-571	Murderer, Shinichi Kudo (1 Hour Special)	January 19, 2009		Character developmentHeiji Hattori	V62 - F5~8(646-649)	Shinichi Kudo
522	572-573	Shinichi's True Face and Ran's Tears (1 Hour Special)	January 26, 2009		Heiji Hattori	V62 - F9~11(650-652)	Shiragami-sama's curse
523	574	What She Truly Wants to Ask	February 2, 2009		RomanceHeiji Hattori	V63 - F1~2(653-654)	Car window
524	575	The Blue Spark of Hate (Part 1)	February 9, 2009		RomanceHeiji HattoriDetective Boys	V63 - F2 (part) V61 - F5~7(654) ~ (635-637)	Fleece jacket
525	576	The Blue Spark of Hate (Part 2)	February 16, 2009		Detective Boys	V61 - F5~7(635-637)	Wool sweater
526	577	A Present from the True Culprit	February 23, 2009			V61 - F11 ~ V62 - F1(641-642)	Parcel ribbon
527	578	The Malice Hidden Behind the Masque	March 2, 2009			TV Original	Stone coffin
528	579	Might Over Mystery (Part 1)	March 9, 2009			V62 - F2~4(643-645)	Ring impression
529	580	Might Over Mystery (Part 2)	March 16, 2009			V62 - F2~4(643-645)	Mahjong sounds
176-178	190-192	Reunion with the Black Organization (1 Hour Special) (Remastered)	March 23, 2009		New characterBlack OrganizationCharacters pasts	V24 - F7~11(238-242)	Reddish brown hair
S3	-	Lupin III vs. Detective Conan (TV Special)	March 27, 2009			TV Original	N/A
1	1	Roller Coaster Murder Case (Remastered)	April 4, 2009		New characterCharacter developmentRomanceBlack OrganizationCharacters pasts	V1 ~ F1(001)	Tropical Land
2	2	Company President's Daughter Kidnapping Case (Remastered)	April 11, 2009		New characterCharacter development	V1 - F2~5(002-005)	Skyscraper
530	581	The Truth Behind the Urban Legend (Part 1)	April 18, 2009		Romance	V60 - F6~8(625-627)	Hammer man
531	582	The Truth Behind the Urban Legend (Part 2)	April 25, 2009		Romance	V60 - F6~8(625-627)	Shift pad
532	583	The Scar of First Love	May 2, 2009			V64 - F4~6(667-669)	Nickname
533	584	The Scar that Evokes the Past	May 9, 2009		Romance	V64 - F4~6(667-669)	Sushi
534	585	The New Scar and the Whistling Man	May 16, 2009		RomanceDetective Boys	V64 - F7~10(670-673)	The letter Z
535	586	An Old Scar and the Detective's Spirit	May 23, 2009		RomanceDetective Boys	V64 - F7~10(670-673)	Mouse
536	587	The Secret of the Vanished Masterpiece	May 30, 2009		Detective Boys	TV Original	Nameplate
4	4	The Coded Map of the City Case (Remastered)	June 6, 2009		Character development	V4 - F7~10(036-039)	The Detective Boys
537	588	Kaitou Kid vs. the Strongest Safe (Part 1)	June 13, 2009		Magic Kaito	V64 - F11 ~ V65 - F2(674-676)	A warning letter
538	589	Kaitou Kid vs. the Strongest Safe (Part 2)	June 20, 2009		Magic Kaito	V64 - F11 ~ V65 - F2(674-676)	Jirokichi Suzuki
12	13	Ayumi-chan Kidnapping Case (Remastered)	June 27, 2009		Character development	V9 - F1~3(081-083)	Skateboard
539	590	A Fool's Inheritance	July 4, 2009			TV Original	Network camera
540	591	The Day Kogoro Mouri Ceased Being a Detective (Part 1)	July 11, 2009			TV Original	Flashlight
541	592	The Day Kogoro Mouri Ceased Being a Detective (Part 2)	July 18, 2009			TV Original	Voice
542	593	Ikkaku Rock's Disappearing Fish (Part 1)	July 25, 2009		Detective Boys	V64 - F1~3(664-666)	Names of fish
543	594	Ikkaku Rock's Disappearing Fish (Part 2)	August 1, 2009		Character developmentDetective Boys	V64 - F1~3(664-666)	Diver's watch
544	595	The Hand That Plays in Dissonance	August 8, 2009			TV Original	Crayon
68	70	Night Baron Murder Case (The Case) (Remastered)	August 15, 2009		Character development	V8 - F2~7(072-077)	Computer virus
69	71	Night Baron Murder Case (The Suspicion) (Remastered)	August 22, 2009			V8 - F2~7(072-077)	Security lock
70	72	Night Baron Murder Case (The Resolution) (Remastered)	August 29, 2009			V8 - F2~7(072-077)	Wind
545	596	The Witch Enshrouded by Fog (Part 1)	September 5, 2009		Character development	V63 - F9~11(661-663)	Detective Yamamura's Granny
546	597	The Witch Enshrouded by Fog (Part 2)	September 12, 2009			V63 - F9~11(661-663)	Mirage
547	598	Two Days with the Culprit (First Day)	September 19, 2009			TV Original	Gun
548	599	Two Days with the Culprit (Second Day)	September 26, 2009			TV Original	Window wiping
549	600	The Revolving Sushi Mystery (Part 1)	October 3, 2009		Detective Boys	V63 - F3~5(655-657)	Clockwise
550	601	The Revolving Sushi Mystery (Part 2)	October 10, 2009		Detective Boys	V63 - F3~5(655-657)	Method of eating sushi
551	602	The Culprit is Genta's Dad (Part 1)	October 17, 2009		New characterDetective Boys	V63 - F6~8(658-660)	Kojima-san
552	603	The Culprit is Genta's Dad (Part 2)	October 24, 2009		Detective Boys	V63 - F6~8(658-660)	Tokyoite
553	604	The Interrogation Room	October 31, 2009			TV Original	Left-handed
554	605	Stork Mystery Tour (Ran's Search Chapter)	November 7, 2009		RomanceHeiji HattoriDetective Boys	TV Original	Letter
555	606	Stork Mystery Tour (Haruna's Pursuit Chapter)	November 14, 2009		Heiji HattoriDetective Boys	TV Original	Detective Boys Badge
556	607	Intersection of Fear	November 21, 2009			TV Original	Rainbow
557	608	A Dangerous Party of Two	November 28, 2009			V65 - F6~7(680-681)	Dialect
558	609	The Mansion of Death and the Red Wall (Three Visits)	December 5, 2009		New character	V65 - F8 ~ V66 - F1(682-686)	Red paint
559	610	The Mansion of Death and the Red Wall (Item in Hand)	December 12, 2009			V65 - F8 ~ V66 - F1(682-686)	Chess
560	611	The Mansion of Death and the Red Wall (The Late Komei)	December 19, 2009			V65 - F8 ~ V66 - F1(682-686)	Operating gown
561	612	The Mansion of Death and the Red Wall (Empty Fort Strategy)	December 26, 2009			V65 - F8 ~ V66 - F1(682-686)	Italy
63	65	Big Monster Gomera Murder Case (Remastered)	January 9, 2010		New character	V13 - F8~10(128-130)	Footprints
562	613	Rainbow Color Kidnapping	January 16, 2010			TV Original	Cavan
563	614	Detective Boys vs. Robber Group (Turmoil)	January 23, 2010		New characterCharacter developmentFBIDetective Boys	V65 - F3~5(677-679)	Eye-covering
564	615	Detective Boys vs. Robber Group (Silence)	January 30, 2010		Detective Boys	V65 - F3~5(677-679)	Hostages
565	616	The Eyewitness Who Did Not See	February 6, 2010		RomanceDetective Boys	TV Original	Wig
136	146	The Old Blue Castle Investigation Case (Part 1) (Remastered)	February 13, 2010		Character developmentRomance	V20 - F10 ~ V21 - F3(200-203)	Clock
137	147	The Old Blue Castle Investigation Case (Part 2) (Remastered)	February 20, 2010			V20 - F10 ~ V21 - F3(200-203)	Passport
566	617	The Partner is Santa-san	February 27, 2010			TV Original	Clock
567	618	Murderous Intent Raining on an Outdoor Spa	March 6, 2010			TV Original	Towel
568	619	Inspector Shiratori, Memories of the Cherry Blossom (Part 1)	March 13, 2010		Detective Boys	V66 - F2~4(687-689)	Monster movie
569	620	Inspector Shiratori, Memories of the Cherry Blossom (Part 2)	March 20, 2010		RomanceDetective Boys	V66 - F2~4(687-689)	Hat
570	621	The Crime with Zero Possibility to be Proven	March 27, 2010			TV Original	Nail art
394	428	Big Adventure in the Eccentric Mansion (The Seal) (Remastered)[2]	April 3, 2010		Black OrganizationMagic Kaito	V46 - F7~10(475-478)	Magatama
395	429	Big Adventure in the Eccentric Mansion (The Mechanism) (Remastered)[2]	April 10, 2010		Magic Kaito	V46 - F7~10(475-478)	Mirror
396	430	Big Adventure in the Eccentric Mansion (The Resolution) (Remastered)[2]	April 17, 2010		Magic Kaito	V46 - F7~10(475-478)	Sword
MKS1	-	The Revived Phantom Thief (TV Special)	April 17, 2010 (Animax) April 24, 2010 (Nippon Television Network affiliates)		New characterCharacter developmentRomanceMagic KaitoCharacters pasts	MKV1 - C1	Crane
571	622	Battle of the Haunted Warehouse's Treasure (Part 1)	May 1, 2010		Romance	V66 - F5~7(690-692)	Stairs
572	623	Battle of the Haunted Warehouse's Treasure (Part 2)	May 8, 2010		Heiji HattoriDetective Boys	V66 - F5~7(690-692)	Ceiling
573	624	The Whereabouts of the Embarrassing Charm (Part 1)	May 15, 2010		Character developmentRomanceHeiji Hattori	V66 - F8~10(693-695)	Cracker
574	625	The Whereabouts of the Embarrassing Charm (Part 2)	May 22, 2010		Heiji Hattori	V66 - F8~10(693-695)	Pocket
575	626	The Alibi of the Black Dress (Part 1)	May 29, 2010			V66 - F11 ~ V67 - F2(696-698)	Cup
576	627	The Alibi of the Black Dress (Part 2)	June 5, 2010		Romance	V66 - F11 ~ V67 - F2(696-698)	Twins
18	19	A June Bride Murder Case (Remastered)	June 12, 2010		New character	V8 - F8~10(078-080)	Lemon tea can
577	628	The Truth Lit Up By the Fireflies	June 19, 2010		Detective Boys	TV Original	Drink bottle
578	629	The Crisis Beckoned by the Red Omen	June 26, 2010		Character developmentFBIDetective Boys	V67 - F3~8(699-704)	Reading glasses
579	630	The Suggestion of Black Thirteen	July 3, 2010		Black OrganizationFBI	V67 - F3~8(699-704)	Receipt
580	631	The Black Time Limit Drawing Near	July 10, 2010		Black OrganizationFBI	V67 - F3~8(699-704)	T-shirt
581	632	The Red Shaking Target	July 17, 2010		Black OrganizationFBI	V67 - F3~8(699-704)	Lipstick
582	633	The Night the Zombie Died	July 24, 2010			TV Original	Strawberry
153	163	Sonoko's Dangerous Summer Story (Part 1) (Remastered)	July 31, 2010		New character	V22 - F8~10(219-221)	Spirit photo
154	164	Sonoko's Dangerous Summer Story (Part 2) (Remastered)	August 7, 2010		Character developmentRomance	V22 - F8~10(219-221)	Pantograph
583	634	Kobayashi-sensei's Love	August 14, 2010		RomanceDetective Boys	V67 - F9 ~ V68 - F1(705-708)	Pickup truck
584	635	Inspector Shiratori's Lost Love	August 21, 2010		RomanceDetective Boys	V67 - F9 ~ V68 - F1(705-708)	Bellowing
585	636	Timeless Sakura's Love	August 28, 2010		RomanceMagic KaitoDetective Boys	V67 - F9 ~ V68 - F1 V68 - F5(705-708)(712)	Giraffe
586	637	The Kirin's Horn That Vanished into the Dark	September 4, 2010		Magic KaitoDetective Boys	V68 - F5~8(712-715)	Sparrow
587	638	Kid vs. the Four Divine Detective Boys	September 11, 2010		Magic KaitoDetective Boys	V68 - F5~8(712-715)	Genta's 10-yen-sized bald spot
588	639	The Trap of the Rooftop Farm	September 18, 2010			TV Original	Scarecrow
589	640	The Worst Birthday (Part 1)	September 25, 2010			V68 - F2~4(709-711)	Cola
590	641	The Worst Birthday (Part 2)	October 2, 2010		Romance	V68 - F2~4(709-711)	Health & Sports Day
10	10	Pro Soccer Player Blackmail Case (Remastered)	October 9, 2010		New characterCharacter development	V7 - F8 ~ V8 - F1(068-071)	Hideo Akagi
591	642	The House with the Aquarium	October 16, 2010		Detective Boys	TV Original	Newspaper
592	643	The Detective Memoir of Monkey and Rake (Part 1)	October 23, 2010		Romance	V68 - F9~11(716-718)	Button
593	644	The Detective Memoir of Monkey and Rake (Part 2)	October 30, 2010		Romance	V68 - F9~11(716-718)	Prediction
594	645	The Seven Wonders of the Hiroshima Miyajima Tour (Miyajima Part)	November 6, 2010		New character	TV Original	Fire
595	646	The Seven Wonders of the Hiroshima Miyajima Tour (Hiroshima Part)	November 11, 2010			TV Original	High-rise apartment
596	647	The Alibi of the Fall	November 18, 2010			TV Original	Fountain pen
597	648	The Scenario of the Steaming Locked Room (Part 1)	November 27, 2010		Detective Boys	V69 - F4~6(722-724)	Outdoor spa on the lake
598	649	The Scenario of the Steaming Locked Room (Part 2)	December 4, 2010		Detective Boys	V69 - F4~6(722-724)	Ring
599	650	A Friend of Justice	December 11, 2010			TV Original	Automatic ticket box
600	651	The Dream the Kappa Saw (Part 1)	December 18, 2010			V69 - F1~3(719-721)	Shoe
601	652	The Dream the Kappa Saw (Part 2)	December 25, 2010			V69 - F1~3(719-721)	Green paint
602	653	The Devil Hidden in the Tennis Court	January 8, 2011			TV Original	Tennis ball
217	233	Megure's Sealed Secret (Part 1) (Remastered)	January 15, 2011		Character developmentRomanceCharacters pasts	V28 - F11 ~ V29 - F2(284-286)	Ganguro
218	234	Megure's Sealed Secret (Part 2) (Remastered)	January 22, 2011		New characterCharacter developmentRomanceCharacters pasts	V28 - F11 ~ V29 - F2(284-286)	Height
603	654	The Séance's Double Locked Room Mystery Case (First Locked Room)	January 29, 2011			TV Original	Black magic
604	655	The Séance's Double Locked Room Mystery Case (Second Locked Room)	February 5, 2011			TV Original	Poster
605	656	The Séance's Double Locked Room Mystery Case (Opened Locked Room)	February 12, 2011			TV Original	Ninja techniques
606	657	Courtroom Confrontation IV: Juror Sumiko Kobayashi (Part 1)	February 19, 2011		Detective Boys	TV Original	Painting
607	658	Courtroom Confrontation IV: Juror Sumiko Kobayashi (Part 2)	February 26, 2011		Detective Boys	TV Original	Vase
608	659	White Day of Betrayal (Part 1)	March 5, 2011		Romance	V69 - F7~9(725-727)	Sour
609	660	White Day of Betrayal (Part 2)	March 19, 2011		Romance	V69 - F7~9(725-727)	Lemon
460	500	Class 1-B's Great Operation! (Remastered)[2]	March 26, 2011		New character	V53 - F5~6(548-549)	N/A
43	44	Conan Edogawa Kidnapping Case (Remastered)	April 2, 2011		New character	V5 - F10 ~ V6 - F1(049-051)	N/A
610	661	The Victim is Shinichi Kudo	April 9, 2011		Heiji Hattori	V70 - F5~6(734-735)	Charcoal stove
611	662	Inubushi Castle, The Ablazed Demon Dog (Will-o'-The-Wisp Chapter)	April 16, 2011		Heiji Hattori	V70 - F7~11(736-740)	Spheres
612	663	Inubushi Castle, The Ablazed Demon Dog (Footsteps Chapter)	April 23, 2011		Heiji Hattori	V70 - F7~11(736-740)	Onion
613	664	Inubushi Castle, The Ablazed Demon Dog (Chapter of Princess)	April 30, 2011		Heiji Hattori	V70 - F7~11(736-740)	Prayer beads
614	665	The Secret Played by the Diary (Part 1)	May 7, 2011		Detective Boys	V69 - F10 ~ V70 - F1(728-730)	Map
615	666	The Secret Played by the Diary (Part 2)	May 14, 2011		Detective Boys	V69 - F10 ~ V70 - F1(728-730)	Piano seat
616	667	Holmes' Revelation (Holmes' Apprentice)	May 21, 2011		New characterCharacter development	V71 - F3 ~ V72 - F1(743-752)	Sherlock Holmes
617	668	Holmes' Revelation (Love is 0)	May 28, 2011		Character developmentRomance	V71 - F3 ~ V72 - F1(743-752)	Big Ben
618	669	Holmes' Revelation (Satan)	June 4, 2011			V71 - F3 ~ V72 - F1(743-752)	Alphabet
619	670	Holmes' Revelation (Code Break)	June 11, 2011		Character development	V71 - F3 ~ V72 - F1(743-752)	Saturn
620	671	Holmes' Revelation (Grass Court Queen)	June 18, 2011			V71 - F3 ~ V72 - F1(743-752)	Teddy bear
621	672	Holmes' Revelation (0 is Start)	June 25, 2011		Character developmentRomance	V71 - F3 ~ V72 - F1(743-752)	Woman with sunglasses
622	673	Emergency Situation 252 (Part 1)	July 2, 2011		RomanceCharacters pastsDetective Boys	V72 - F2~4(753-755)	Convenient bento
623	674	Emergency Situation 252 (Part 2)	July 9, 2011		Detective Boys	V72 - F2~4(753-755)	Cell phone wallpaper
624	675	A Video Letter of First Love	July 16, 2011		New characterRomanceCharacters pastsDetective Boys	V71 - F1~2(741-742)	Prone to sweat a lot
625	676	The Screaming Operation Room (Part 1)	July 23, 2011		RomanceCharacters pasts	V72 - F5~7(756-758)	Scratch marks
626	677	The Screaming Operation Room (Part 2)	July 30, 2011			V72 - F5~7(756-758)	Pedicure
MKS2	-	Kaitou Kid's Busy Date (TV Special)	August 6, 2011		New characterCharacter developmentRomanceMagic Kaito	MKV1 - C4	Ice cream
MKS3	-	The Princess Prefers Magic (TV Special)	August 13, 2011		RomanceMagic Kaito	MKV1 - C2	Cat
627	678	Conan & Kid's Battle For Ryoma's Treasure (Part 1)	August 20, 2011		New characterMagic Kaito	V70 - F2~4(731-733)	Rain
628	679	Conan & Kid's Battle For Ryoma's Treasure (Part 2)	August 27, 2011		Character developmentMagic Kaito	V70 - F2~4(731-733)	Watercolor paint
629	680	The Promo Video Shooting Case (Part 1)	September 3, 2011		Detective Boys	TV Original	Liquid foundation
630	681	The Promo Video Shooting Case (Part 2)	September 10, 2011		Detective Boys	TV Original	Window
631	682	What the Flower Clock Knew	September 17, 2011		Detective Boys	TV Original	Paint
MKS4	-	A Witch Sheds No Tears (TV Special)	September 24, 2011		New characterCharacter developmentRomanceMagic Kaito	MKV1 - C6 MKV2 - C4	Chocolate
632	683	The Guardian of Time's Sword (Part 1)	October 1, 2011			V72 - F11 ~ V73 - F2(762-764)	6 o'clock
633	684	The Guardian of Time's Sword (Part 2)	October 8, 2011			V72 - F11 ~ V73 - F2(762-764)	Clock hand
634	685	The Super Narrow Shop Crime Scene	October 15, 2011			TV Original	Glass
42	43	Karaoke Box Murder Case (Remastered)	October 22, 2011		Romance	V5 - F6~9(045-048)	Riceball
MKS5	-	The Fated Blue Birthday (TV Special)	October 29, 2011		New characterCharacter developmentRomanceMagic KaitoCharacters pasts	MKV3 - C6	Moonlight
635	686	Beware of Dieting	November 5, 2011			TV Original	Microwave
636	687	The Most Useful School in the World Case (Part 1)	November 12, 2011			TV Original	Puffed rice maker
637	688	The Most Useful School in the World Case (Part 2)	November 19, 2011			TV Original	Loud sound
638	689	Solving Mysteries at the Red Leaf Palace (Part 1)	November 26, 2011			TV Original	Milk tea
639	690	Solving Mysteries at the Red Leaf Palace (Part 2)	December 3, 2011		Romance	TV Original	Electric current
640	691	The Memory Trip of the Eight Sketches (Okayama Part)	December 10, 2011			TV Original	Water zither cave
641	692	The Memory Trip of the Eight Sketches (Kurashiki Part)	December 17, 2011			TV Original	Grapes
MKS6	-	Love on the Ski Slope on Christmas Eve (TV Special)	December 24, 2011		Character developmentRomance	MKV2 - C1	Costume contest
642	693	Grabbing Karuta Cards in Dire Straits (Part 1)	January 7, 2012		RomanceDetective Boys	V72 - F8~10(759-761)	Video call
643	694	Grabbing Karuta Cards in Dire Straits (Part 2)	January 14, 2012		Detective Boys	V72 - F8~10(759-761)	Horsehair crab
130	140	The Indiscriminate Stadium Threatening Case (Part 1) (Remastered)	January 21, 2012		New character	V19 - F9 ~ V20 - F1(189-191)	Bullet
131	141	The Indiscriminate Stadium Threatening Case (Part 2) (Remastered)	January 28, 2012			V19 - F9 ~ V20 - F1(189-191)	Earphone
644	695	Ramen So Good, It's to Die For (Part 1)	February 4, 2012		New character	V73 - F3~5(765-767)	Napkin
645	696	Ramen So Good, It's to Die For (Part 2)	February 11, 2012			V73 - F3~5(765-767)	Glasses
646	697	Deduction Showdown at the Haunted Hotel (Part 1)	February 18, 2012		New characterRomance	V73 - F6~8(768-770)	Elevator
647	698	Deduction Showdown at the Haunted Hotel (Part 2)	February 25, 2012		Character development	V73 - F6~8(768-770)	Paint cans
648	699	The Case of the Besieged Detective Agency (Outbreak)	March 3, 2012		Character developmentDetective Boys	V73 - F9 ~ V74 - F1(771-774)	Signed books
649	700	The Case of the Besieged Detective Agency (Sniping)	March 10, 2012		Detective Boys	V73 - F9 ~ V74 - F1(771-774)	Bush warbler
650	701	The Case of the Besieged Detective Agency (Release)	March 17, 2012		Character developmentDetective Boys	V73 - F9 ~ V74 - F1(771-774)	Toilet
651	702-703	Conan vs. Heiji, Deduction Battle Between the Detectives of the East and West (1 Hour Special)	March 24, 2012		Character developmentFBIHeiji Hattori	V74 - F5~7(778-780)	Kansai dialect
279	301	Hooligan's Labyrinth (Part 1) (Remastered)	April 7, 2012		New characterCharacter development	V34 - F5~7(344-346)	Ticket
280	302	Hooligan's Labyrinth (Part 2) (Remastered)	April 14, 2012		Character developmentRomance	V34 - F5~7(344-346)	Goal scene
652	704	The Design of Poison and Mirage (EYE)	April 21, 2012		New characterHeiji Hattori	V74 - F8 ~ V75 - F2(781-786)	Eight equal parts
653	705	The Design of Poison and Mirage (S)	April 28, 2012		Character developmentHeiji Hattori	V74 - F8 ~ V75 - F2(781-786)	Tiles
654	706	The Design of Poison and Mirage (Poison)	May 5, 2012		Character developmentRomanceHeiji Hattori	V74 - F8 ~ V75 - F2(781-786)	Slippers
655	707	The Design of Poison and Mirage (Illusion)	May 12, 2012		RomanceHeiji Hattori	V74 - F8 ~ V75 - F2(781-786)	Wristwatch
656	708	The Professor's Video Site (Part 1)	May 19, 2012		Character developmentDetective Boys	V74 - F2~4(775-777)	Glasses' lens
657	709	The Professor's Video Site (Part 2)	May 26, 2012		Character developmentDetective Boys	V74 - F2~4(775-777)	Ear
658	710	The Hot Chocolate Trap	June 2, 2012		Romance	TV Original	Tablecloth
659	711	Co-Investigating with a First Love (Part 1)	June 9, 2012		RomanceDetective Boys	V75 - F6~8(790-792)	Airbag
660	712	Co-Investigating with a First Love (Part 2)	June 16, 2012		RomanceDetective Boys	V75 - F6~8(790-792)	Rear window
661	713	Kogoro-san is a Good Man (Part 1)	June 23, 2012			V75 - F3~5(787-789)	Key
662	714	Kogoro-san is a Good Man (Part 2)	June 30, 2012			V75 - F3~5(787-789)	Clothespins
663	715	Chase the Miyama Stag Beetle	July 7, 2012		New characterDetective Boys	TV Original	The name
